transaction_id,account_from,account_to,amount,currency,transaction_ts,branch_id,channel,updated_at,cdc_operation,_source_name,_source_file,_source_row,commission,risk_score,risk_level,customer_document_hash,card_masked,iban_from_masked,iban_to_masked,debit_amount,credit_amount,batch_id,processed_at
TXN-20260825-000195,ACC-100194,ACC-700194,7137.05,PEN,2026-08-25T12:28:00-05:00,TRU001,ATM,2026-08-25T12:29:00-05:00,I,atm_TRU001,atm_TRU001.csv,36,57.1,0,LOW,84f7e5c81479598496bd02f7396116d0062f9d0091dd5eafc6e69b2a920a35e3,************0194,********************0194,********************0194,7137.05,7137.05,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000196,ACC-100195,ACC-700195,3245.69,PEN,2026-08-25T12:30:00-05:00,TRU001,ATM,2026-08-25T12:31:00-05:00,I,atm_TRU001,atm_TRU001.csv,37,25.97,0,LOW,1bf617f93490ec6dadd87c1e869cf2c79b4ccb1b8b6fbb3cf1befc9170cc151f,************0195,********************0195,********************0195,3245.69,3245.69,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000197,ACC-100196,ACC-700196,22682.26,PEN,2026-08-25T12:32:00-05:00,TRU001,ATM,2026-08-25T12:33:00-05:00,I,atm_TRU001,atm_TRU001.csv,38,181.46,60,HIGH,399570da624986c2e338560d47de0fe56fa17a382d80f39d1eff915c73cab7cf,************0196,********************0196,********************0196,22682.26,22682.26,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000198,ACC-100197,ACC-700197,20108.38,PEN,2026-08-25T12:34:00-05:00,TRU001,ATM,2026-08-25T12:35:00-05:00,I,atm_TRU001,atm_TRU001.csv,39,160.87,60,HIGH,db055a58993f975ef605557bf0dc956d2000477142316977b16a534785b8ffc8,************0197,********************0197,********************0197,20108.38,20108.38,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000199,ACC-100198,ACC-700198,23925.74,PEN,2026-08-25T12:36:00-05:00,TRU001,ATM,2026-08-25T12:37:00-05:00,I,atm_TRU001,atm_TRU001.csv,40,191.41,60,HIGH,11a88d13d91d1b9e776d71cc94cc5fa155509708a0b997920cdaeba3ee07214e,************0198,********************0198,********************0198,23925.74,23925.74,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000200,ACC-100199,ACC-700199,20881.98,PEN,2026-08-25T12:38:00-05:00,TRU001,ATM,2026-08-25T12:39:00-05:00,I,atm_TRU001,atm_TRU001.csv,41,167.06,60,HIGH,d9631759a46bed2b88b849f1eb9ce75caddb621e70cc56abf432a9ee157782b9,************0199,********************0199,********************0199,20881.98,20881.98,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000201,ACC-100200,ACC-700200,7624.7,USD,2026-08-25T12:40:00-05:00,TRU001,ATM,2026-08-25T12:41:00-05:00,I,atm_TRU001,atm_TRU001.csv,42,61.0,15,LOW,29c7af134aec15184db427bd013f3f31e437f16e8a4f8a07bc60cd9f0c34b27a,************0200,********************0200,********************0200,7624.7,7624.7,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000202,ACC-100201,ACC-700201,4434.46,PEN,2026-08-25T12:42:00-05:00,TRU001,ATM,2026-08-25T12:43:00-05:00,I,atm_TRU001,atm_TRU001.csv,43,35.48,0,LOW,2c025c4d283c929f4bbf03d079b0860602c7c409d1eb912d5a3769f5a9e57f54,************0201,********************0201,********************0201,4434.46,4434.46,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000203,ACC-100202,ACC-700202,11199.0,PEN,2026-08-25T12:44:00-05:00,TRU001,ATM,2026-08-25T12:45:00-05:00,I,atm_TRU001,atm_TRU001.csv,44,89.59,40,MEDIUM,1271d6022b271e563fd47b6b3055ba110c9646f9a1ecaf480deb9f4499b346ed,************0202,********************0202,********************0202,11199.0,11199.0,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000204,ACC-100203,ACC-700203,11859.05,PEN,2026-08-25T12:46:00-05:00,TRU001,ATM,2026-08-25T12:47:00-05:00,I,atm_TRU001,atm_TRU001.csv,45,94.87,40,MEDIUM,39d9c5d32f9d5d705ac3b02ccdf03cf45cdc01f799cb16dca9a7c6d974937dee,************0203,********************0203,********************0203,11859.05,11859.05,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000205,ACC-100204,ACC-700204,1749.16,PEN,2026-08-25T12:48:00-05:00,TRU001,ATM,2026-08-25T12:49:00-05:00,I,atm_TRU001,atm_TRU001.csv,46,13.99,0,LOW,d612bfe428cf7321747fc10b0fee598f92d21ab6beda7104aad1608700a32be8,************0204,********************0204,********************0204,1749.16,1749.16,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000206,ACC-100205,ACC-700205,2520.11,PEN,2026-08-25T12:50:00-05:00,TRU001,ATM,2026-08-25T12:51:00-05:00,I,atm_TRU001,atm_TRU001.csv,47,20.16,0,LOW,7df929fdbeca54c660f21d7df7b568eddd069291ed053b5fa17eded749d55ab5,************0205,********************0205,********************0205,2520.11,2520.11,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000207,ACC-100206,ACC-700206,21670.15,PEN,2026-08-25T12:52:00-05:00,TRU001,ATM,2026-08-25T12:53:00-05:00,I,atm_TRU001,atm_TRU001.csv,48,173.36,60,HIGH,32d4d5f30899491f75121e510213eaa4a7ac055358f7fb44f8a17aaea4652a7a,************0206,********************0206,********************0206,21670.15,21670.15,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000208,ACC-100207,ACC-700207,3391.5,PEN,2026-08-25T12:54:00-05:00,TRU001,ATM,2026-08-25T12:55:00-05:00,I,atm_TRU001,atm_TRU001.csv,49,27.13,0,LOW,7802e2d45727533f909fc554955e162a79235c6f43c7024038174023574346d3,************0207,********************0207,********************0207,3391.5,3391.5,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000209,ACC-100208,ACC-700208,24475.53,PEN,2026-08-25T12:56:00-05:00,TRU001,ATM,2026-08-25T12:57:00-05:00,I,atm_TRU001,atm_TRU001.csv,50,195.8,60,HIGH,b54bb943665382c882b34177c945e8f0729c3de7161133e2ea0a86a83e3770e0,************0208,********************0208,********************0208,24475.53,24475.53,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000210,ACC-100209,ACC-700209,14424.49,PEN,2026-08-25T12:58:00-05:00,TRU001,ATM,2026-08-25T12:59:00-05:00,I,atm_TRU001,atm_TRU001.csv,51,115.4,40,MEDIUM,76978894e1982be42f3910c285f192870a9ad4e88053ee4d74a7ba6158c9d576,************0209,********************0209,********************0209,14424.49,14424.49,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000211,ACC-100210,ACC-700210,8454.79,USD,2026-08-25T13:00:00-05:00,TRU001,ATM,2026-08-25T13:01:00-05:00,I,atm_TRU001,atm_TRU001.csv,52,67.64,15,LOW,839d7c117879130630ed3de4b8725c9715bcaee2dbe860ebd2fbaccbd5fb499b,************0210,********************0210,********************0210,8454.79,8454.79,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000212,ACC-100211,ACC-700211,3976.38,PEN,2026-08-25T13:02:00-05:00,TRU001,ATM,2026-08-25T13:03:00-05:00,I,atm_TRU001,atm_TRU001.csv,53,31.81,0,LOW,024623bef357fecec12109216cf1ccc87083ef2b4a38f1e64a506e4c5c325b0e,************0211,********************0211,********************0211,3976.38,3976.38,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000213,ACC-100212,ACC-700212,9982.12,PEN,2026-08-25T13:04:00-05:00,TRU001,ATM,2026-08-25T13:05:00-05:00,I,atm_TRU001,atm_TRU001.csv,54,79.86,0,LOW,7cce705d520ac3ecad9e426d6ae737fe1decd8e8f12e1523319b840894fc9b10,************0212,********************0212,********************0212,9982.12,9982.12,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000214,ACC-100213,ACC-700213,12200.69,PEN,2026-08-25T13:06:00-05:00,TRU001,ATM,2026-08-25T13:07:00-05:00,I,atm_TRU001,atm_TRU001.csv,55,97.61,40,MEDIUM,392ef42d08ed141c1aad0fc44dd988a13e7ad778593a0369d6eee204a64ab109,************0213,********************0213,********************0213,12200.69,12200.69,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000215,ACC-100214,ACC-700214,6113.65,PEN,2026-08-25T13:08:00-05:00,TRU001,ATM,2026-08-25T13:09:00-05:00,I,atm_TRU001,atm_TRU001.csv,56,48.91,0,LOW,5e67b803e6146bca9cd50984fbc537e3a442d768f7c6e10a2fedf5cd7e39c225,************0214,********************0214,********************0214,6113.65,6113.65,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000216,ACC-100215,ACC-700215,20696.66,PEN,2026-08-25T13:10:00-05:00,TRU001,ATM,2026-08-25T13:11:00-05:00,I,atm_TRU001,atm_TRU001.csv,57,165.57,60,HIGH,18dbf2a0e4ca343cfa1ff1c61ca5bd689aa71e2787b9667f278f40fcacb06ebc,************0215,********************0215,********************0215,20696.66,20696.66,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000217,ACC-100216,ACC-700216,2881.23,PEN,2026-08-25T13:12:00-05:00,TRU001,ATM,2026-08-25T13:13:00-05:00,I,atm_TRU001,atm_TRU001.csv,58,23.05,0,LOW,dbda5886d6d32d181604f4363d6040660f9de53aea08974dcf127f0c0924d46b,************0216,********************0216,********************0216,2881.23,2881.23,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000218,ACC-100217,ACC-700217,16785.71,PEN,2026-08-25T13:14:00-05:00,TRU001,ATM,2026-08-25T13:15:00-05:00,I,atm_TRU001,atm_TRU001.csv,59,134.29,40,MEDIUM,d199a5c5dcee57e0d2592ffa5b596c92d1b4a227dcf6230ddf3eedd5788a04b4,************0217,********************0217,********************0217,16785.71,16785.71,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000219,ACC-100218,ACC-700218,13379.41,PEN,2026-08-25T13:16:00-05:00,TRU001,ATM,2026-08-25T13:17:00-05:00,I,atm_TRU001,atm_TRU001.csv,60,107.04,40,MEDIUM,a92d21c44d61b8b5c79ff323bded9f4f4b30a6af301b5367898f3d82863cd90c,************0218,********************0218,********************0218,13379.41,13379.41,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000220,ACC-100219,ACC-700219,8874.2,PEN,2026-08-25T13:18:00-05:00,TRU001,ATM,2026-08-25T13:19:00-05:00,I,atm_TRU001,atm_TRU001.csv,61,70.99,0,LOW,fbb4ac3cd7d9782ae1f8ac8566767a2ce14d1fff4821045a26950da27fdd01ff,************0219,********************0219,********************0219,8874.2,8874.2,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000221,ACC-100220,ACC-700220,3329.2,USD,2026-08-25T13:20:00-05:00,TRU001,ATM,2026-08-25T13:21:00-05:00,I,atm_TRU001,atm_TRU001.csv,62,26.63,15,LOW,9a1dca309bb67dbe5fa57cc7f0bdbd5dcf596089f5bd9ecbd916ee16dfa46efb,************0220,********************0220,********************0220,3329.2,3329.2,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000222,ACC-100221,ACC-700221,13839.47,PEN,2026-08-25T13:22:00-05:00,TRU001,ATM,2026-08-25T13:23:00-05:00,I,atm_TRU001,atm_TRU001.csv,63,110.72,40,MEDIUM,6def1671517be97f2e529971188ea1d51950e0a5b8a1949cc20921903368095b,************0221,********************0221,********************0221,13839.47,13839.47,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000223,ACC-100222,ACC-700222,21338.58,PEN,2026-08-25T13:24:00-05:00,TRU001,ATM,2026-08-25T13:25:00-05:00,I,atm_TRU001,atm_TRU001.csv,64,170.71,60,HIGH,185169afc93b79ee2c39bac3bc3e1ec4518bd3ae38800e65e89beb64f281c5f5,************0222,********************0222,********************0222,21338.58,21338.58,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000224,ACC-100223,ACC-700223,3516.24,PEN,2026-08-25T13:26:00-05:00,TRU001,ATM,2026-08-25T13:27:00-05:00,I,atm_TRU001,atm_TRU001.csv,65,28.13,0,LOW,4ef1834e20265ab9828e19b98f8a3f406ef098cb1f353a47fecb0efb9acdf3ec,************0223,********************0223,********************0223,3516.24,3516.24,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000225,ACC-100224,ACC-700224,15028.31,PEN,2026-08-25T13:28:00-05:00,TRU001,ATM,2026-08-25T13:29:00-05:00,I,atm_TRU001,atm_TRU001.csv,66,120.23,40,MEDIUM,972b4df0cdc69e788529ba7fd88d35fc429fe7adad6f6a787abd5f0e28593c07,************0224,********************0224,********************0224,15028.31,15028.31,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000226,ACC-100225,ACC-700225,9340.36,PEN,2026-08-25T13:30:00-05:00,TRU001,ATM,2026-08-25T13:31:00-05:00,I,atm_TRU001,atm_TRU001.csv,67,74.72,0,LOW,c1373e0bcb71f25cea9e20954961768f93758bb0672d491c731c1f86ce20813c,************0225,********************0225,********************0225,9340.36,9340.36,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000227,ACC-100226,ACC-700226,7137.87,PEN,2026-08-25T13:32:00-05:00,TRU001,ATM,2026-08-25T13:33:00-05:00,I,atm_TRU001,atm_TRU001.csv,68,57.1,0,LOW,a441dba8215279f82d722a4d5eccffd1cfcc3f2fe78fe1d87cf59780537577b4,************0226,********************0226,********************0226,7137.87,7137.87,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000228,ACC-100227,ACC-700227,16020.32,PEN,2026-08-25T13:34:00-05:00,TRU001,ATM,2026-08-25T13:35:00-05:00,I,atm_TRU001,atm_TRU001.csv,69,128.16,40,MEDIUM,203fd49bddf8157364abf05d920fa8e87ac440fe171b4481db7d644e31e5944d,************0227,********************0227,********************0227,16020.32,16020.32,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000229,ACC-100228,ACC-700228,149.88,PEN,2026-08-25T13:36:00-05:00,TRU001,ATM,2026-08-25T13:37:00-05:00,I,atm_TRU001,atm_TRU001.csv,70,1.2,0,LOW,f508664b46cc895b9557e8014eb7eb2b459ea9f3efe8134b22c4c45835e4a123,************0228,********************0228,********************0228,149.88,149.88,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000230,ACC-100229,ACC-700229,6344.58,PEN,2026-08-25T13:38:00-05:00,TRU001,ATM,2026-08-25T13:39:00-05:00,I,atm_TRU001,atm_TRU001.csv,71,50.76,0,LOW,2cf5ef89897fb58367122390027a6baaca37e07e852223583ec4fe14f8d13bb1,************0229,********************0229,********************0229,6344.58,6344.58,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000231,ACC-100230,ACC-700230,3709.42,USD,2026-08-25T13:40:00-05:00,TRU001,ATM,2026-08-25T13:41:00-05:00,I,atm_TRU001,atm_TRU001.csv,72,29.68,15,LOW,47fe77e2b89f947172ba9a0f8f9a87c1b6a3225a44220805a02db779007393df,************0230,********************0230,********************0230,3709.42,3709.42,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000232,ACC-100231,ACC-700231,6339.9,PEN,2026-08-25T13:42:00-05:00,TRU001,ATM,2026-08-25T13:43:00-05:00,I,atm_TRU001,atm_TRU001.csv,73,50.72,0,LOW,2ee54eb9c0813b2a93f8cd976b33706f635262a63849a5e8674ecec1fb3d94e2,************0231,********************0231,********************0231,6339.9,6339.9,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000233,ACC-100232,ACC-700232,3243.48,PEN,2026-08-25T13:44:00-05:00,TRU001,ATM,2026-08-25T13:45:00-05:00,I,atm_TRU001,atm_TRU001.csv,74,25.95,0,LOW,40f0750f6806021c9218f1e74306a691d12e8752ab42e393444d74bd5009c6f7,************0232,********************0232,********************0232,3243.48,3243.48,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000234,ACC-100233,ACC-700233,20356.78,PEN,2026-08-25T13:46:00-05:00,TRU001,ATM,2026-08-25T13:47:00-05:00,I,atm_TRU001,atm_TRU001.csv,75,162.85,60,HIGH,48727950164a873637ad37ff58bc755a883230b37b31bf64791a7c85f61ec76b,************0233,********************0233,********************0233,20356.78,20356.78,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000235,ACC-100234,ACC-700234,18758.12,PEN,2026-08-25T13:48:00-05:00,TRU001,ATM,2026-08-25T13:49:00-05:00,I,atm_TRU001,atm_TRU001.csv,76,150.06,40,MEDIUM,3f9cc119c7f81f8a46cb6f7921f005f95493fa88c466e212c8686df47bbac7d5,************0234,********************0234,********************0234,18758.12,18758.12,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000236,ACC-100235,ACC-700235,20644.89,PEN,2026-08-25T13:50:00-05:00,TRU001,ATM,2026-08-25T13:51:00-05:00,I,atm_TRU001,atm_TRU001.csv,77,165.16,60,HIGH,ef36c197cb109f9489772667aaf3979d828e27d7cea0f1eae54385b884b27138,************0235,********************0235,********************0235,20644.89,20644.89,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000237,ACC-100236,ACC-700236,13769.86,PEN,2026-08-25T13:52:00-05:00,TRU001,ATM,2026-08-25T13:53:00-05:00,I,atm_TRU001,atm_TRU001.csv,78,110.16,40,MEDIUM,e91be37805ec38a2bf3b5e84eaa99a7d2bdd29c370caed0c609881bb1acbef59,************0236,********************0236,********************0236,13769.86,13769.86,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000238,ACC-100237,ACC-700237,20438.5,PEN,2026-08-25T13:54:00-05:00,TRU001,ATM,2026-08-25T13:55:00-05:00,I,atm_TRU001,atm_TRU001.csv,79,163.51,60,HIGH,66d5e58033f5223adc2c8812cf2fcea8a0b5bcbe66dcc41ff25071c6ac3b9275,************0237,********************0237,********************0237,20438.5,20438.5,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000239,ACC-100238,ACC-700238,24269.18,PEN,2026-08-25T13:56:00-05:00,TRU001,ATM,2026-08-25T13:57:00-05:00,I,atm_TRU001,atm_TRU001.csv,80,194.15,60,HIGH,c5623606525f0c2a6fc1ecff85732cc18b42c0933d91ebafef56c0ceb0114277,************0238,********************0238,********************0238,24269.18,24269.18,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000240,ACC-100239,ACC-700239,13079.37,PEN,2026-08-25T13:58:00-05:00,TRU001,ATM,2026-08-25T13:59:00-05:00,I,atm_TRU001,atm_TRU001.csv,81,104.63,40,MEDIUM,8797442006ed6f72b2409e74ee9348e5b3f174f1afa530335b40270f7cd8969b,************0239,********************0239,********************0239,13079.37,13079.37,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000241,ACC-100240,ACC-700240,21863.96,USD,2026-08-25T14:00:00-05:00,DIGITAL,MOBILE,2026-08-25T14:01:00-05:00,I,banking_api,api_transactions.json,1,54.66,75,HIGH,d62d0e24847a367dfe502c3faf43d7266dd05f61fc4bfcfada5c1dbad25ca3c1,************0240,********************0240,********************0240,21863.96,21863.96,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000242,ACC-100241,ACC-700241,14875.45,PEN,2026-08-25T14:02:00-05:00,DIGITAL,ACH,2026-08-25T14:03:00-05:00,I,banking_api,api_transactions.json,2,66.94,55,MEDIUM,7a330e50d2140144ac975858fbc4976da8d86a627b2a8ab34b7f74a68519eafc,************0241,********************0241,********************0241,14875.45,14875.45,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000243,ACC-100242,ACC-700242,9262.72,PEN,2026-08-25T14:04:00-05:00,DIGITAL,MOBILE,2026-08-25T14:05:00-05:00,I,banking_api,api_transactions.json,3,23.16,0,LOW,0449a865c8bf6f0ed97154d0592d76704bcca4c8220a1a5f7d2c3c3a8adc27e7,************0242,********************0242,********************0242,9262.72,9262.72,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000244,ACC-100243,ACC-700243,20871.18,PEN,2026-08-25T14:06:00-05:00,DIGITAL,ACH,2026-08-25T14:07:00-05:00,I,banking_api,api_transactions.json,4,93.92,75,HIGH,6d77bb877346f58be705ea1ed91c1a70d064484883ea2f80fc645e684cb87a97,************0243,********************0243,********************0243,20871.18,20871.18,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000245,ACC-100244,ACC-700244,21531.6,PEN,2026-08-25T14:08:00-05:00,DIGITAL,MOBILE,2026-08-25T14:09:00-05:00,I,banking_api,api_transactions.json,5,53.83,60,HIGH,89edd38d27ce43baaf86457f409f7988b0b859d71b04b4ddfb3e464ddd4f7a50,************0244,********************0244,********************0244,21531.6,21531.6,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000246,ACC-100245,ACC-700245,1728.93,PEN,2026-08-25T14:10:00-05:00,DIGITAL,ACH,2026-08-25T14:11:00-05:00,I,banking_api,api_transactions.json,6,7.78,15,LOW,bdb00ffaacc4dac611c6212e9abda23cee2970f5fd4d5ae0759b09518130841a,************0245,********************0245,********************0245,1728.93,1728.93,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000247,ACC-100246,ACC-700246,9472.84,PEN,2026-08-25T14:12:00-05:00,DIGITAL,MOBILE,2026-08-25T14:13:00-05:00,I,banking_api,api_transactions.json,7,23.68,0,LOW,31f20ea4a36f353b3feab3b74df14997a453d81ea5b697266c5eb121348763eb,************0246,********************0246,********************0246,9472.84,9472.84,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000248,ACC-100247,ACC-700247,21013.83,PEN,2026-08-25T14:14:00-05:00,DIGITAL,ACH,2026-08-25T14:15:00-05:00,I,banking_api,api_transactions.json,8,94.56,75,HIGH,c63c89318910b8d560adab2fa1f4639751772e0dd62df5d958eb9ffbf61d1da1,************0247,********************0247,********************0247,21013.83,21013.83,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000249,ACC-100248,ACC-700248,14644.39,PEN,2026-08-25T14:16:00-05:00,DIGITAL,MOBILE,2026-08-25T14:17:00-05:00,I,banking_api,api_transactions.json,9,36.61,40,MEDIUM,e6f31aa7ee86f6598272b4ac518fe35894ac65998223767dc92decb46bfe40fe,************0248,********************0248,********************0248,14644.39,14644.39,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000250,ACC-100249,ACC-700249,11979.19,PEN,2026-08-25T14:18:00-05:00,DIGITAL,ACH,2026-08-25T14:19:00-05:00,I,banking_api,api_transactions.json,10,53.91,55,MEDIUM,7f6e9547e074834248bd0dc12113c07ac58fd6f5ab739a6b8f01803045b55df2,************0249,********************0249,********************0249,11979.19,11979.19,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000251,ACC-100250,ACC-700250,21600.16,USD,2026-08-25T14:20:00-05:00,DIGITAL,MOBILE,2026-08-25T14:21:00-05:00,I,banking_api,api_transactions.json,11,54.0,75,HIGH,45af867d057f6e0a835effe899fb1776af9a4d11fe05a89f5c66c72ad3a370fb,************0250,********************0250,********************0250,21600.16,21600.16,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000252,ACC-100251,ACC-700251,24646.94,PEN,2026-08-25T14:22:00-05:00,DIGITAL,ACH,2026-08-25T14:23:00-05:00,I,banking_api,api_transactions.json,12,110.91,75,HIGH,893511f685331d24f4d1fc577e31156f9b3c6819477d99b13ea40666b3d06d9e,************0251,********************0251,********************0251,24646.94,24646.94,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000253,ACC-100252,ACC-700252,5318.72,PEN,2026-08-25T14:24:00-05:00,DIGITAL,MOBILE,2026-08-25T14:25:00-05:00,I,banking_api,api_transactions.json,13,13.3,0,LOW,33890c0eb7c818d20963f8b9698f11d2fb0d65feafec5e2355d390fc263aaf4f,************0252,********************0252,********************0252,5318.72,5318.72,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000254,ACC-100253,ACC-700253,7915.17,PEN,2026-08-25T14:26:00-05:00,DIGITAL,ACH,2026-08-25T14:27:00-05:00,I,banking_api,api_transactions.json,14,35.62,15,LOW,703114431d7028c45d030765001954a243efd44d09c4941864b80ac09ba7ce0b,************0253,********************0253,********************0253,7915.17,7915.17,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000255,ACC-100254,ACC-700254,10428.65,PEN,2026-08-25T14:28:00-05:00,DIGITAL,MOBILE,2026-08-25T14:29:00-05:00,I,banking_api,api_transactions.json,15,26.07,40,MEDIUM,73fc99d359d42a390a94a642a548661e36e0ee1a1c7344976f73c400b6f041a4,************0254,********************0254,********************0254,10428.65,10428.65,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000256,ACC-100255,ACC-700255,1087.54,PEN,2026-08-25T14:30:00-05:00,DIGITAL,ACH,2026-08-25T14:31:00-05:00,I,banking_api,api_transactions.json,16,4.89,15,LOW,8dec58729e45323cf47efef2ac6474597ae1a25d45ee1c26975d5a645fd7e438,************0255,********************0255,********************0255,1087.54,1087.54,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000257,ACC-100256,ACC-700256,3943.76,PEN,2026-08-25T14:32:00-05:00,DIGITAL,MOBILE,2026-08-25T14:33:00-05:00,I,banking_api,api_transactions.json,17,9.86,0,LOW,550ea8d1d33d2b5566a54a4418782f4de2634ff97df0a7906514b7a3919ed552,************0256,********************0256,********************0256,3943.76,3943.76,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000258,ACC-100257,ACC-700257,23860.14,PEN,2026-08-25T14:34:00-05:00,DIGITAL,ACH,2026-08-25T14:35:00-05:00,I,banking_api,api_transactions.json,18,107.37,75,HIGH,cf957f29efd9d44e0098e77e17a84dd61cb95a56c8211c83490de5b8c1a83587,************0257,********************0257,********************0257,23860.14,23860.14,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
TXN-20260825-000259,ACC-100258,ACC-700258,12087.35,PEN,2026-08-25T14:36:00-05:00,DIGITAL,MOBILE,2026-08-25T14:37:00-05:00,I,banking_api,api_transactions.json,19,30.22,40,MEDIUM,dfb4427c3a7af28ba65307be44f548fb76457ff4ee81621a148b70903edd659d,************0258,********************0258,********************0258,12087.35,12087.35,DEMO-HEALTHY-001,2026-08-25T23:43:08.444994+00:00
